"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
24,"technician","single","basic.9y","no","yes","no","cellular","may","mon",111,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
48,"blue-collar","married","high.school","unknown","no","no","telephone","may","thu",202,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
37,"blue-collar","married","basic.6y","unknown","no","no","cellular","jul","tue",65,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
22,"blue-collar","single","high.school","no","yes","no","cellular","jul","wed",123,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
32,"blue-collar","married","basic.9y","no","no","yes","telephone","may","tue",11,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
37,"blue-collar","single","basic.9y","unknown","yes","no","telephone","may","mon",248,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
28,"management","single","university.degree","no","yes","no","cellular","jul","wed",35,9,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
44,"blue-collar","married","professional.course","unknown","yes","no","telephone","jun","wed",43,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
34,"admin.","married","university.degree","no","no","no","cellular","may","wed",1576,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,"no"
29,"admin.","married","university.degree","no","no","no","cellular","aug","tue",124,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
28,"technician","single","professional.course","no","no","no","cellular","may","fri",198,1,3,1,"success",-1.8,92.893,-46.2,1.259,5099.1,"yes"
25,"self-employed","single","university.degree","no","no","no","telephone","may","mon",105,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
36,"technician","single","university.degree","no","no","no","telephone","may","thu",738,7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
30,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",227,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
39,"housemaid","married","basic.4y","no","yes","yes","telephone","may","fri",83,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
42,"retired","married","basic.9y","unknown","yes","no","telephone","may","wed",198,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
47,"management","married","university.degree","no","no","no","cellular","apr","mon",51,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
33,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","fri",135,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
39,"technician","married","professional.course","no","yes","no","telephone","jun","mon",452,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
39,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",258,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
52,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","thu",152,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
34,"admin.","single","high.school","no","yes","no","telephone","jun","thu",191,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
43,"admin.","married","high.school","no","yes","no","cellular","may","wed",129,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
33,"blue-collar","single","high.school","no","yes","no","cellular","mar","wed",203,4,999,1,"failure",-1.8,92.843,-50,1.602,5099.1,"yes"
29,"blue-collar","married","high.school","no","no","no","telephone","jun","mon",140,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
57,"services","married","basic.6y","no","no","no","telephone","may","thu",43,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
55,"admin.","single","university.degree","no","yes","no","telephone","may","wed",53,3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
41,"admin.","single","university.degree","no","no","no","telephone","may","tue",266,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
48,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","tue",86,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"technician","married","professional.course","unknown","no","no","cellular","aug","fri",201,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
29,"admin.","single","university.degree","no","no","no","cellular","jun","wed",192,2,3,4,"success",-1.7,94.055,-39.8,0.715,4991.6,"yes"
36,"services","married","high.school","unknown","no","no","cellular","may","fri",114,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
58,"retired","married","professional.course","unknown","unknown","unknown","telephone","may","tue",179,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
40,"admin.","single","high.school","no","yes","no","cellular","jul","tue",635,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
36,"management","married","university.degree","no","no","no","telephone","jun","mon",221,7,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
41,"services","married","high.school","no","yes","no","cellular","jul","mon",82,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
35,"technician","married","professional.course","no","yes","no","cellular","aug","tue",333,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
56,"admin.","divorced","unknown","no","no","no","cellular","dec","wed",205,1,999,0,"nonexistent",-3,92.713,-33,0.715,5023.5,"no"
25,"services","married","high.school","no","yes","no","telephone","may","tue",530,7,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
37,"technician","married","high.school","unknown","yes","yes","telephone","aug","mon",144,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
24,"blue-collar","single","basic.9y","no","no","yes","cellular","jul","mon",237,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
44,"services","married","high.school","no","no","no","cellular","nov","wed",635,3,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
26,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",153,1,999,0,"nonexistent",-2.9,92.469,-33.6,1.029,5076.2,"yes"
47,"blue-collar","married","basic.4y","unknown","yes","no","cellular","may","mon",101,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
32,"admin.","single","university.degree","no","no","no","telephone","may","tue",389,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
45,"management","married","unknown","unknown","no","no","cellular","jul","mon",321,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
32,"technician","single","professional.course","no","yes","no","cellular","may","wed",97,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
57,"blue-collar","married","basic.9y","unknown","no","yes","cellular","nov","fri",150,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
29,"unemployed","single","basic.4y","no","yes","no","cellular","nov","fri",112,1,9,1,"success",-1.1,94.767,-50.8,1.028,4963.6,"no"
29,"technician","single","university.degree","no","yes","no","telephone","may","mon",420,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
30,"management","single","high.school","no","no","yes","cellular","may","wed",402,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
55,"retired","divorced","basic.9y","no","no","no","cellular","nov","thu",178,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
36,"admin.","married","university.degree","no","no","no","cellular","nov","fri",254,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.028,4963.6,"no"
31,"admin.","divorced","high.school","no","yes","no","cellular","may","mon",274,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
44,"technician","married","professional.course","no","yes","no","cellular","may","mon",147,3,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
35,"blue-collar","married","basic.4y","no","yes","yes","cellular","may","thu",195,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
54,"management","married","university.degree","no","no","no","cellular","may","mon",397,1,999,1,"failure",-1.8,92.893,-46.2,1.264,5099.1,"yes"
36,"blue-collar","divorced","high.school","no","yes","no","telephone","jun","wed",133,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
28,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","fri",142,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
33,"services","married","university.degree","no","yes","no","telephone","may","thu",102,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
32,"self-employed","married","university.degree","no","no","no","telephone","jun","thu",178,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
29,"technician","single","university.degree","no","no","no","cellular","may","mon",170,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
42,"technician","divorced","high.school","no","no","no","telephone","may","tue",204,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
25,"admin.","single","professional.course","no","yes","no","cellular","jun","mon",205,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
40,"admin.","single","high.school","no","yes","no","cellular","aug","tue",87,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
45,"self-employed","married","university.degree","no","yes","no","telephone","jun","thu",870,11,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
43,"technician","married","professional.course","no","no","no","telephone","jun","tue",161,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
48,"technician","married","high.school","no","unknown","unknown","telephone","jun","mon",221,1,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
41,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","fri",121,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
36,"admin.","married","basic.9y","no","yes","no","telephone","jun","thu",622,4,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
38,"blue-collar","married","professional.course","no","yes","no","telephone","may","tue",321,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
41,"admin.","single","university.degree","no","yes","yes","telephone","dec","thu",273,1,999,1,"failure",-3,92.713,-33,0.707,5023.5,"no"
27,"management","single","university.degree","no","no","no","cellular","jul","wed",435,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
43,"technician","married","basic.9y","no","yes","no","cellular","jul","thu",50,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
62,"technician","married","unknown","no","yes","no","cellular","apr","fri",215,2,999,1,"failure",-1.8,93.749,-34.6,0.645,5008.7,"no"
32,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",65,2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
37,"technician","single","high.school","unknown","yes","yes","telephone","may","tue",277,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"blue-collar","divorced","basic.9y","no","no","no","telephone","jul","mon",259,8,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
51,"admin.","married","basic.9y","no","no","yes","telephone","jun","fri",434,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
54,"management","married","university.degree","no","no","yes","cellular","aug","wed",990,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
36,"services","married","high.school","no","yes","no","telephone","may","thu",81,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
39,"blue-collar","divorced","basic.6y","unknown","no","no","telephone","may","fri",827,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
39,"services","married","high.school","no","yes","no","telephone","may","fri",430,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
42,"housemaid","married","university.degree","no","unknown","unknown","telephone","aug","thu",12,9,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
31,"admin.","married","university.degree","no","no","no","cellular","aug","thu",112,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
41,"blue-collar","married","high.school","no","no","no","cellular","apr","mon",239,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
50,"services","divorced","unknown","no","no","no","telephone","jun","fri",250,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
33,"technician","married","professional.course","no","no","no","telephone","jun","fri",100,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
44,"management","married","university.degree","no","no","no","cellular","may","fri",262,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
33,"technician","single","professional.course","unknown","yes","no","cellular","jul","thu",506,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
57,"admin.","divorced","university.degree","unknown","no","no","cellular","nov","fri",69,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
54,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","wed",166,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
35,"blue-collar","married","high.school","no","no","no","telephone","jun","fri",107,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
56,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","thu",151,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
31,"admin.","married","university.degree","unknown","no","no","cellular","aug","wed",150,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
28,"admin.","single","university.degree","no","no","no","cellular","jun","mon",114,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
31,"blue-collar","married","basic.4y","no","no","no","telephone","may","fri",514,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
48,"management","married","unknown","no","yes","yes","cellular","nov","mon",323,3,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
40,"blue-collar","married","basic.4y","no","yes","no","telephone","nov","wed",178,5,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,"no"
45,"blue-collar","married","professional.course","no","yes","no","telephone","may","thu",414,1,6,2,"success",-1.8,93.876,-40,0.683,5008.7,"yes"
41,"admin.","single","high.school","no","no","no","cellular","nov","mon",131,2,999,1,"failure",-3.4,92.649,-30.1,0.722,5017.5,"no"
32,"technician","married","professional.course","no","yes","no","cellular","aug","tue",133,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
23,"admin.","single","high.school","no","no","no","cellular","may","thu",67,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
36,"management","married","university.degree","unknown","no","no","cellular","aug","tue",504,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
46,"admin.","married","high.school","no","yes","no","cellular","nov","thu",790,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
41,"technician","divorced","professional.course","no","unknown","unknown","cellular","apr","thu",347,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
48,"retired","married","basic.4y","unknown","no","no","telephone","jun","fri",75,2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
32,"technician","married","professional.course","no","yes","no","telephone","jun","mon",127,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
44,"admin.","married","university.degree","no","no","no","cellular","aug","wed",120,1,999,1,"failure",-2.9,92.201,-31.4,0.879,5076.2,"no"
40,"services","married","high.school","no","no","no","cellular","apr","fri",368,6,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
34,"technician","single","university.degree","no","no","no","cellular","oct","thu",136,1,999,1,"failure",-3.4,92.431,-26.9,0.722,5017.5,"yes"
50,"admin.","married","basic.9y","no","no","no","cellular","aug","tue",125,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
34,"blue-collar","married","basic.9y","no","no","no","telephone","jun","mon",157,29,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
18,"student","single","high.school","no","no","no","cellular","may","fri",271,1,999,1,"failure",-1.8,92.893,-46.2,1.259,5099.1,"yes"
43,"technician","married","professional.course","unknown","yes","no","cellular","aug","mon",648,7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
38,"unknown","divorced","high.school","unknown","yes","no","telephone","jun","mon",133,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
35,"admin.","married","high.school","no","no","no","telephone","jun","wed",113,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
54,"housemaid","single","basic.9y","unknown","no","no","cellular","nov","mon",158,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
41,"admin.","single","university.degree","unknown","no","no","telephone","may","fri",137,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
52,"technician","married","university.degree","no","no","no","telephone","may","fri",244,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
44,"services","married","high.school","no","yes","no","telephone","jun","fri",618,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
47,"management","divorced","university.degree","no","no","no","telephone","jun","fri",8,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
25,"services","single","unknown","no","no","no","telephone","jul","fri",662,4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
29,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","wed",98,2,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
36,"entrepreneur","married","high.school","no","no","yes","telephone","jun","thu",91,1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
46,"blue-collar","married","basic.4y","no","no","yes","telephone","may","thu",599,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
29,"technician","married","high.school","no","no","no","cellular","jun","fri",397,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"yes"
